source,scenario,condition,detector_seed,c,parameter_delta_l2,runtime_seconds,score_path,score_sha256,n,positives,negatives,prevalence,recall,fpr,ap,pr_auc_trapezoidal,auroc,valid_for_H1_inference
3000,abrupt,dependency,11,0,0.050636912723830405,0.19894464407116175,data/phase_d/grid/3000_abrupt_dependency_11/scores_0.npy,78b9711862dc5a66ac6330ed0632885bbffc24063f2d7a71255cf97e3a0428a2,8236,941,7295,0.11425449247207382,0.9798087141339001,0.9028101439342016,0.26880930934152125,0.26776343801571734,0.6875208224228815,False
3000,abrupt,dependency,11,5,0.05064080004753402,0.20005028089508414,data/phase_d/grid/3000_abrupt_dependency_11/scores_5.npy,cfee46fa636796bf7122c8ccd496a007cd627c989d35280e4c573f6a561b8780,8236,941,7295,0.11425449247207382,0.9798087141339001,0.9029472241261137,0.2688208017731417,0.2677749224883587,0.6875243186233128,False
3000,abrupt,dependency,11,10,0.050605298105109046,0.20009282510727644,data/phase_d/grid/3000_abrupt_dependency_11/scores_10.npy,e9d489af992f9e771f26532e8152546a5e424c1d2e7d8e805305dc325f7bb2ee,8236,941,7295,0.11425449247207382,0.9798087141339001,0.9028101439342016,0.268874258565019,0.26782898713973935,0.6875600818402251,False
3000,abrupt,dependency,11,20,0.05026522247658975,0.19968443969264627,data/phase_d/grid/3000_abrupt_dependency_11/scores_20.npy,06b55c4819106e513fe87d675e5f9ce8d088f75cfa8a1071a2bc714f6762f8ff,8236,941,7295,0.11425449247207382,0.9798087141339001,0.9029472241261137,0.26891533433543563,0.2678701331422463,0.6875860848309333,False
3000,abrupt,dependency,11,30,0.049991876157457996,0.19695309922099113,data/phase_d/grid/3000_abrupt_dependency_11/scores_30.npy,b6def4304d9e66655d482081140a9e58117a98ff09f3807b2049fd089b08ff5d,8236,941,7295,0.11425449247207382,0.9798087141339001,0.9026730637422893,0.26896968623671696,0.26792442707611164,0.6876471226634638,False
3000,abrupt,dependency,22,,0.0,0.1888475283049047,data/phase_d/grid/3000_abrupt_dependency_22/scores_no_update.npy,b55ec7e818b0bc997ed3bd13de7e4e8873c18a225c3f019ba773ef87b082b9aa,8236,941,7295,0.11425449247207382,0.9829968119022316,0.9207676490747086,0.2771489881744228,0.27662509800326207,0.6887924196547648,False
3000,abrupt,dependency,22,0,0.05592969618499196,0.1986647378653288,data/phase_d/grid/3000_abrupt_dependency_22/scores_0.npy,7c343079a5e8290385df9c8176b84675198f835b9c7e8ce48d819be24f465a07,8236,941,7295,0.11425449247207382,0.9787460148777896,0.9032213845099383,0.28019675877373706,0.27967593499740434,0.6908223281927048,False
3000,abrupt,dependency,22,5,0.055968317601622124,0.1993124051950872,data/phase_d/grid/3000_abrupt_dependency_22/scores_5.npy,ac971e733600e5566fe59dd642a4e3c5601fd178ddfcc3790907f2999122050c,8236,941,7295,0.11425449247207382,0.9787460148777896,0.9029472241261137,0.28020219309794403,0.27968135515763204,0.690816064166932,False
3000,abrupt,dependency,22,10,0.05584266505173827,0.19829732831567526,data/phase_d/grid/3000_abrupt_dependency_22/scores_10.npy,483ffdbdb336f536b6e3f2bd27227b1657d219a9033dd852045dbaa193c5925f,8236,941,7295,0.11425449247207382,0.9787460148777896,0.903084304318026,0.28023117541632103,0.27971030303127087,0.6908643554353898,False
3000,abrupt,dependency,22,20,0.055863078352748126,0.19874931406229734,data/phase_d/grid/3000_abrupt_dependency_22/scores_20.npy,6024319db8b38ef9377856db63182b26b95e08320f90b6be46a0cec7b80ed757,8236,941,7295,0.11425449247207382,0.9787460148777896,0.9029472241261137,0.28028732430704706,0.27976646739084404,0.6909204403173093,False
3000,abrupt,dependency,22,30,0.05554797732906165,0.19986186269670725,data/phase_d/grid/3000_abrupt_dependency_22/scores_30.npy,527baf53c942e7956b683a6944e897df24983cfd15fdf9d634510f89cf00cee5,8236,941,7295,0.11425449247207382,0.9787460148777896,0.903084304318026,0.2803716412418685,0.2798506377283719,0.6910059515528593,False
3000,abrupt,dependency,33,,0.0,0.18951993063092232,data/phase_d/grid/3000_abrupt_dependency_33/scores_no_update.npy,adf9d2d66e98708001fe79430a9cfa72972b22650eae88c7dd8ef7f0a6603e57,8236,941,7295,0.11425449247207382,0.9829968119022316,0.9243317340644277,0.28079422627315015,0.28020307693140145,0.6910221214798542,False
3000,abrupt,dependency,33,0,0.05543577946413762,0.19785670237615705,data/phase_d/grid/3000_abrupt_dependency_33/scores_0.npy,dc757fbc424226d439ac2fdb83cbbcfcff74db25661738940f7aaa0e2ecb54ca,8236,941,7295,0.11425449247207382,0.9776833156216791,0.9044551062371488,0.28610184593500065,0.28551346849937936,0.6942711842432073,False
3000,abrupt,dependency,33,5,0.05552761273894635,0.19856961723417044,data/phase_d/grid/3000_abrupt_dependency_33/scores_5.npy,1e8bb0be0325f1dce5ccb78e6870ba3694a740fdb9013a5ed98f16aaeb62b66e,8236,941,7295,0.11425449247207382,0.9776833156216791,0.9041809458533242,0.28609015483148736,0.2855012449876669,0.6942714027557343,False
3000,abrupt,dependency,33,10,0.05539337609757176,0.19937643595039845,data/phase_d/grid/3000_abrupt_dependency_33/scores_10.npy,f98935db02abc77977e5797f567e291ff1299ee5bb118507c8da4820458d780c,8236,941,7295,0.11425449247207382,0.9776833156216791,0.9047292666209733,0.28610431097484845,0.2855153920231476,0.6943190384866114,False
3000,abrupt,dependency,33,20,0.05526158615050287,0.19851870415732265,data/phase_d/grid/3000_abrupt_dependency_33/scores_20.npy,dda9d228653dbe795e92723f7fdc063ada82e89971d8879520aa14715c27d490,8236,941,7295,0.11425449247207382,0.9776833156216791,0.904592186429061,0.2862009379717254,0.28561233940788044,0.6943762159311656,False
3000,abrupt,dependency,33,30,0.05510784635937255,0.19796273298561573,data/phase_d/grid/3000_abrupt_dependency_33/scores_30.npy,b3bcf93df4d099ad49761e45be0b3826ee9d6961ff83cce8e3937f723665d3c9,8236,941,7295,0.11425449247207382,0.9776833156216791,0.904592186429061,0.2862680511134265,0.2856793728110134,0.6944460671022835,False
3000,abrupt,dependency,44,,0.0,0.19009609194472432,data/phase_d/grid/3000_abrupt_dependency_44/scores_no_update.npy,9b90accc32317083035108053ca77549bd8665f292301fd458a5e2c7e5165987,8236,941,7295,0.11425449247207382,0.9798087141339001,0.9195339273474983,0.2845466242265563,0.28394183433768677,0.6967518841242637,False
3000,abrupt,dependency,44,0,0.047034866621326055,0.19816310238093138,data/phase_d/grid/3000_abrupt_dependency_44/scores_0.npy,2cd58db5e3efd400dea42104d33f1f89f7d7b47f9fb22392245f55bf715b72a7,8236,941,7295,0.11425449247207382,0.9766206163655685,0.9073337902673064,0.2846800775117757,0.2840697122789677,0.69652077070825,False
3000,abrupt,dependency,44,5,0.04706526262593784,0.19996198965236545,data/phase_d/grid/3000_abrupt_dependency_44/scores_5.npy,c01cecb06930ac77b302c16b5c5cdee94ee4bb608b05d295ea8399366931aec5,8236,941,7295,0.11425449247207382,0.9766206163655685,0.9073337902673064,0.2846795495727909,0.2840692967250981,0.6965173473453278,False
3000,abrupt,dependency,44,10,0.04682232799705486,0.20000586099922657,data/phase_d/grid/3000_abrupt_dependency_44/scores_10.npy,0225ac3f860f0f62b20c4744b7526c0640ff9261aa6a8c6024122ea4b3624a59,8236,941,7295,0.11425449247207382,0.9766206163655685,0.9073337902673064,0.28471121605978006,0.28410089459299637,0.6965332987597957,False
3000,abrupt,dependency,44,20,0.046774147655348985,0.1983480299822986,data/phase_d/grid/3000_abrupt_dependency_44/scores_20.npy,880b28b944aa70c45c33eab11dc2b1d9ebe01c89d39c5e3fbaf272ff7c5e0f4c,8236,941,7295,0.11425449247207382,0.9766206163655685,0.9073337902673064,0.28476146681833836,0.2841511927431448,0.6965829739409244,False
3000,abrupt,dependency,44,30,0.04661104946259453,0.19795917998999357,data/phase_d/grid/3000_abrupt_dependency_44/scores_30.npy,b2deb8ba25d6eda224910af5e7204ac5d79474b74319f0a895dd87d9a66304cd,8236,941,7295,0.11425449247207382,0.9766206163655685,0.9074708704592186,0.2848141171608259,0.28420349877106166,0.6966606915630128,False
3000,abrupt,dependency,55,,0.0,0.18982191337272525,data/phase_d/grid/3000_abrupt_dependency_55/scores_no_update.npy,8261cf35111a2c296b29d6b46ea2fc7f7b4a17b3087a95c76b9ef39afa1a3740,8236,941,7295,0.11425449247207382,0.9829968119022316,0.9303632625085675,0.27806091940583855,0.2773094214775504,0.6904559555225035,False
3000,abrupt,dependency,55,0,0.05921254559236224,0.19815116375684738,data/phase_d/grid/3000_abrupt_dependency_55/scores_0.npy,0a805ee11b550874f59d7313f66c9c9376e7aeb22855ed79cd1c6be4fb6167d4,8236,941,7295,0.11425449247207382,0.9798087141339001,0.9119945167923235,0.27970977617514503,0.2789612738405892,0.692440704804872,False
